time_s,left_tension_N,right_tension_N,tension_difference_N,measured_tension_ratio,expected_tension_ratio,pulley_angle_rad,pulley_angular_velocity_rad_s,pulley_angular_acceleration_rad_s2,expected_angular_acceleration_rad_s2,pulley_torque_Nm,expected_pulley_torque_Nm,rope_material_speed_m_s,pulley_rim_speed_m_s,slip_speed_m_s,dissipated_power_W,cumulative_dissipation_J,mechanical_plus_cable_energy_J,energy_change_J,energy_balance_J,route_length_m,route_velocity_m_s,extension_m,route_tension_N,route_status,tangent_residual,surface_residual_m,left_displacement_m,right_displacement_m
0.0102,1.8113510808953623,1.8577943607611658,0.04644327986580343,1.0256401314773536,1.0259164027752,0.0011379171358306143,0.23050731619953532,23.221639932901436,23.221639932901436,0.0023221639932901436,0.002322163993290172,0.012884849271396243,0.011525365809976767,0.0013594834614194754,6.31388708716424e-05,5.993495600884809e-07,0.8644283621701403,-1.387829859700318e-06,0.8644289615197004,0.4870423957638591,0.003993221478862212,0.00011992048345355055,1.7988072518032583,0.0,7.612929866476862e-09,0.0,8.419388287805454e-05,-5.495099504287064e-05
0.011200000000000003,1.8887384172203137,1.9371669563570713,0.0484285391367576,1.0256406809408953,1.0259169585984131,0.0013801888910232043,0.2542020408071474,24.214269568378896,24.214269568378896,0.0024214269568378897,0.00242142695683788,0.014069614377217335,0.012710102040357371,0.0013595123368599638,6.583919641252507e-05,6.640478409758512e-07,0.8644275382167474,-2.2117832525481163e-06,0.8644282022645884,0.4870472494357826,0.0055945625754020584,0.00012477415537703873,1.871612330655581,0.0,3.223515036945175e-08,0.0,9.50873106062253e-05,-7.100374295347097e-05
0.012200000000000006,1.9817643773162308,2.0325785966563514,0.05081421934012065,1.0256408985456358,1.0259171787385906,0.0016466918275364667,0.279003126777951,25.407109670060432,25.407109670060425,0.002540710967006043,0.0025407109670060324,0.015309680112205121,0.013950156338897552,0.0013595237733075687,6.908313921495635e-05,7.318080748440693e-07,0.8644269373530669,-2.8126469331368753e-06,0.8644276691611417,0.48705331195838264,0.006381146172919914,0.00013083667797708642,1.9625501696562964,0.0,7.613955656797216e-09,0.0,0.0001066710679916511,-8.878931711012443e-05
0.013200000000000009,2.0768812620614017,2.1301345350958063,0.053253273034404636,1.025640981026305,1.0259172621904866,0.0019386042331632533,0.30502543492051704,26.62663651720261,26.62663651720259,0.0026626636517202594,0.002662663651720232,0.016610799854721706,0.015251271746025852,0.0013595281086958531,7.239932157031964e-05,8.028948123602391e-07,0.8644266772094686,-3.0727905313554515e-06,0.864427480104281,0.4870597004246958,0.006238421427687265,0.000137225144290265,2.058377164353975,0.0,7.61453302170252e-09,0.0,0.00011945565412953296,-0.00010791502412648979
0.014200000000000011,2.1602368801260083,2.215627537068027,0.05539065694201861,1.0256410106926734,1.0259172922109203,0.002257130729801033,0.33220610536529704,27.695328471009823,27.69532847100982,0.002769532847100982,0.002769532847100931,0.017969834936544592,0.016610305268264854,0.0013595296682797388,7.530524145816229e-05,8.770887993043622e-07,0.8644268360899993,-2.9139100007347096e-06,0.8644277131787985,0.4870654844607784,0.005187174605231464,0.00014300918037285504,2.1451377055928256,0.0,5.804148896124428e-08,0.0,0.0001339630348550121,-0.00012797935111039894
0.015200000000000014,2.2196918783440323,2.2766070440009663,0.056915165656934,1.0256410208156435,1.025917302456467,0.002603326927617695,0.3603136371274907,28.45758282846675,28.457582828466748,0.0028457582828466748,0.0028457582828467,0.01937521205691805,0.018015681856374536,0.0013595302005435135,7.737788657954784e-05,9.537185350684907e-07,0.8644274131931704,-2.3368068295948063e-06,0.8644283669117054,0.4870698217183569,0.0033805025263961863,0.0001473464379513345,2.2101965692700176,0.0,3.2245758918302225e-08,0.0,0.0001506506271009596,-0.00014863043861079945
0.016200000000000013,2.2465876311705824,2.304192438804637,0.05760480763405473,1.025641024118004,1.0259173057993258,0.00297794572969247,0.38898157006614087,28.80240381702738,28.802403817027393,0.0028802403817027394,0.0028802403817027367,0.020808608877514553,0.019449078503307043,0.0013595303742075099,7.831548567887713e-05,1.031757904916421e-06,0.8644283105025725,-1.4394974274800632e-06,0.8644293422604774,0.4870720805484287,0.0010815168466598232,0.00014960526802315632,2.244079020347345,0.0,7.616797483187956e-09,0.0,0.00016984468376163498,-0.00016961732276466978
0.017200000000000007,2.2370072227623217,2.294366381249754,0.05735915848743245,1.0256410251624506,1.0259173068566891,0.0033813276990789297,0.4177618398725577,28.679579243716507,28.679579243716507,0.002867957924371651,0.0028679579243716226,0.022247622422766206,0.020888091993627886,0.0013595304291383198,7.798152135342004e-05,1.1099755480348725e-06,0.8644293492154409,-4.007845590958681e-07,0.8644304591909889,0.48707193199022497,-0.0013749736328931964,0.00014945670981941772,2.241850647291266,0.0,3.225358288910916e-08,0.0,0.00019169278041744628,-0.00019082648386125746
0.0182,2.192345879455382,2.2485598760300753,0.0562139965746935,1.0256410254884865,1.0259173071867693,0.003813351467135903,0.44619002551086573,28.10699828734751,28.106998287347523,0.0028106998287347525,0.0028106998287346753,0.02366903172182952,0.02230950127554329,0.0013595304462862313,7.642463985069138e-05,1.1871141569321519e-06,0.8644303171075575,5.671075574698037e-07,0.8644315042217144,0.48706939767877944,-0.003631222210193579,0.0001469223983738832,2.203835975608248,0.0,7.618889252841318e-09,0.0,0.0002161423234235212,-0.0002122983785395598
0.019199999999999995,2.1191077781368404,2.1734438749058906,0.05433609676905027,1.025641025590885,1.0259173072904304,0.004273451410848473,0.4738529822268276,27.168048384525257,27.16804838452527,0.002716804838452527,0.0027168048384525138,0.02505217956301288,0.02369264911134138,0.0013595304516715,7.387157818248679e-05,1.2620735727826409e-06,0.8644310279662721,1.277966272139608e-06,0.8644322900398449,0.48706484669412686,-0.005358644077042559,0.00014237141372130946,2.135571205819642,0.0,5.8020860225151617e-08,0.0,0.00024294820929483346,-0.00023422154793847086
0.02019999999999999,2.0279588216876023,2.0799577657985457,0.05199894411094341,1.02564102562382,1.0259173073237684,0.004760700027022085,0.5004490084065252,25.999472055472147,25.999472055472147,0.0025999472055472147,0.002599947205547171,0.026381980873729702,0.02502245042032626,0.001359530453403441,7.069414806362912e-05,1.3340710014775053e-06,0.8644313684238438,1.6184238438299303e-06,0.8644327024948453,0.48705894181096543,-0.006305669184196353,0.00013646653055987557,2.0469979583981335,0.0,7.621422086122457e-09,0.0,0.00027170851992496117,-0.000256905159831095
0.021199999999999983,1.9321733288293896,1.9817162346848314,0.04954290585544174,1.025641025634826,1.0259173073349075,0.00527394300780394,0.525831783111823,24.771452927720546,24.771452927720542,0.0024771452927720545,0.0024771452927720874,0.02765111960957328,0.02629158915559115,0.0013595304539821274,6.735508928925986e-05,1.402755013269401e-06,0.8644313143043733,1.564304373258274e-06,0.8644327170593865,0.48705254297662187,-0.0063343792010588165,0.0001300676962163183,1.9510154432447746,0.0,3.227486470596449e-08,0.0,0.0003019230552270471,-0.0002807339835146817
0.022199999999999977,1.8457008519645601,1.8930265148311238,0.0473256628665637,1.0256410256386836,1.0259173073388101,0.005811967346353292,0.5500316751930062,23.662831433281585,23.662831433281585,0.0023662831433281586,0.002366283143328185,0.028861114213835186,0.02750158375965031,0.001359530454184875,6.434067993159407e-05,1.4682567222451367e-06,0.8644309141952534,1.1641952534224842e-06,0.8644323824519756,0.48704658207412416,-0.005440593007581885,0.00012410679371860356,1.8616019057790534,0.0,3.228093998862771e-08,0.0,0.00033306617889790303,-0.00030611235460696194
0.02319999999999997,1.7811346585244747,1.8268047779721794,0.045670119447704716,1.0256410256401045,1.0259173073402488,0.006373677990987459,0.5732513205479384,22.83505972385269,22.8350597238527,0.0022835059723852703,0.002283505972385236,0.030022096481656525,0.02866256602739692,0.0013595304542596068,6.208991823880875e-05,1.531170691633166e-06,0.8644302538337537,5.03833753717764e-07,0.8644317850044454,0.4870419272090516,-0.0037544756022127165,0.0001194519286460416,1.791778929690624,0.0,3.2287123743004344e-08,0.0,0.0003646633685398682,-0.00033340529033686994
0.024199999999999965,1.7478777325913297,1.7926951103494335,0.044817377758103794,1.0256410256406547,1.0259173073408046,0.006958257321118596,0.5958361115884682,22.40868887905218,22.408688879052175,0.0022408688879052177,0.00224086888790519,0.03115133603371189,0.02979180557942341,0.0013595304542884795,6.0930589943476504e-05,1.592468345588086e-06,0.8644294225139911,-3.2748600886645107e-07,0.8644310149823368,0.48703925628449907,-0.0015215817485775265,0.00011678100409351355,1.7517150614027033,0.0,7.627172102385307e-09,6.938893903907228e-18,0.0003963603218975705,-0.0003628853309008337
