case,time_s,rope_speed_m_s,analytic_speed_m_s,speed_error_m_s,acceleration_m_s2,pulley_rim_speed_m_s,left_tension_N,right_tension_N,tension_ratio,capstan_static_upper_ratio,transport_distance_m,equation_11_residual_m2_s2,kinetic_wrap_residual_N,regime
sliding_limited,0.995999999999923,1.659649451086343,1.659587709505664,6.174158067917546e-05,0.22312159071681645,2.24,1.0785238210443582,1.817335254078442,1.6850209690488585,2.1932800507380152,1.1464561868791667,0.0,0.0,sliding
sliding_limited,0.9979999999999227,1.6600940900124082,1.6600326634679494,6.142654445873141e-05,0.2213416110718268,2.24,1.0787240687544195,1.817504028169112,1.684864629253843,2.1932800507380152,1.149775975471778,0.0,-2.220446049250313e-16,sliding
sliding_limited,0.9999999999999225,1.660535181352978,1.6604740688306865,6.111252229157316e-05,0.21957536200821395,2.24,1.078922771774076,1.8176715003536663,1.6847095528115175,2.1932800507380152,1.153096649435365,0.0,4.440892098500626e-16,sliding
sliding_limited,1.0019999999999223,1.6609727524806248,1.6609119529623682,6.079951825666008e-05,0.21782274519715314,2.24,1.0791199411653203,1.8178376799554457,1.6845557297295413,2.1932800507380152,1.1564182017048983,0.0,2.220446049250313e-16,sliding
sliding_limited,1.003999999999922,1.6614068305717835,1.6613463430354731,6.048753631038295e-05,0.21608366289005057,2.24,1.0793155879248695,1.8180025762427754,1.6844031500908199,2.1932800507380152,1.159740625269879,0.0,-6.661338147750939e-16,sliding
sliding_limited,1.0059999999999218,1.6618374426079143,1.661777266027623,6.0176580291226855e-05,0.21435801791721854,2.24,1.079509722984313,1.8181661984290904,1.6842518040530066,2.1932800507380152,1.1630639131739458,0.0,4.440892098500626e-16,sliding
sliding_limited,1.0079999999999216,1.6622646153766578,1.6622047487227392,5.986665391866097e-05,0.2126457136865282,2.24,1.0797023572102655,1.8183285556730615,1.684101681848003,2.1932800507380152,1.1663880585144863,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0099999999999214,1.6626883754729882,1.6626288177121928,5.9557760795359016e-05,0.21094665418202416,2.24,1.0798935014045223,1.818489657078729,1.68395277378147,2.1932800507380152,1.1697130544422525,0.0,0.0,sliding
sliding_limited,1.0119999999999212,1.6631087493003667,1.6630494993959561,5.924990441052991e-05,0.2092607439624849,2.24,1.0800831663042205,1.8186495116956372,1.6838050702323317,2.1932800507380152,1.1730388941609746,0.0,2.220446049250313e-16,sliding
sliding_limited,1.013999999999921,1.6635257630718874,1.6634668199837497,5.894308813769733e-05,0.20758788815997242,2.24,1.0802713625820033,1.8188081285189734,1.6836585616522886,2.1932800507380152,1.1763655709269805,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.0159999999999207,1.6639394428114236,1.6638808054961853,5.863731523825244e-05,0.2059279924783273,2.24,1.0804581008461882,1.8189655164897096,1.6835132385653275,2.1932800507380152,1.1796930780488162,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0179999999999205,1.66434981435477,1.6642914817659062,5.833258886367432e-05,0.2042809631916377,2.24,1.0806433916409408,1.8191216844947486,1.6833690915672372,2.1932800507380152,1.1830214088868674,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0199999999999203,1.664756903350781,1.6646988744387268,5.802891205419769e-05,0.20264670714267483,2.24,1.0808272454464491,1.8192766413670713,1.6832261113251235,2.1932800507380152,1.1863505568529868,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.02199999999992,1.665160735262507,1.6651030089747656,5.772628774147748e-05,0.20102513174129563,2.24,1.0810096726791045,1.819430395885889,1.6830842885769286,2.1932800507380152,1.189680515410119,0.0,-8.881784197001252e-16,sliding
sliding_limited,1.0239999999999199,1.6655613353683292,1.665503910649578,5.742471875125332e-05,0.19941614496280394,2.24,1.0811906836916847,1.8195829567767985,1.6829436141309517,2.1932800507380152,1.1930112780719326,0.0,0.0,sliding
sliding_limited,1.0259999999999196,1.665958728763084,1.6659016045552824,5.7124207801573235e-05,0.1978196553463078,2.24,1.0813702887735404,1.8197343327119375,1.6828040788653706,2.1932800507380152,1.1963428384024501,0.0,4.440892098500626e-16,sliding
sliding_limited,1.0279999999999194,1.6663529403591948,1.6662961156016873,5.6824757507456525e-05,0.19623557199300826,2.24,1.0815484981507866,1.8198845323101471,1.6826656737277663,2.1932800507380152,1.199675190015683,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0299999999999192,1.6667439948877913,1.6666874685174113,5.652637038000563e-05,0.19466380456449336,2.24,1.0817253219864946,1.820033564137134,1.6825283897346512,2.1932800507380152,1.2030083265752682,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.031999999999919,1.6671319168998286,1.667075687851001,5.622904882773838e-05,0.1931042632809907,2.24,1.0819007703808887,1.8201814367056357,1.682392217970999,2.1932800507380152,1.2063422417941063,0.0,-8.881784197001252e-16,sliding
sliding_limited,1.0339999999999188,1.667516730767205,1.667460797972046,5.593279515903049e-05,0.19155685891958424,2.24,1.0820748533715467,1.8203281584755902,1.6822571495897733,2.1932800507380152,1.2096769294340026,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0359999999999185,1.6678984606838718,1.6678428230722895,5.56376115823376e-05,0.19002150281241853,2.24,1.082247580933603,1.8204737378543046,1.682123175811462,2.1932800507380152,1.2130123833053104,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0379999999999183,1.6682771306669435,1.6682217871667357,5.5343500207749585e-05,0.18849810684486923,2.24,1.0824189629799523,1.8206181831966306,1.6819902879236148,2.1932800507380152,1.216348597266576,0.0,4.440892098500626e-16,sliding
sliding_limited,1.039999999999918,1.6686527645578013,1.6685977140947532,5.5050463048100795e-05,0.18698658345369115,2.24,1.0825890093614599,1.8207615028051385,1.6818584772803786,2.1932800507380152,1.2196855652241876,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.0419999999999179,1.669025386023195,1.6689706275211744,5.475850202052435e-05,0.18548684562514267,2.24,1.0827577298671716,1.8209037049302972,1.6817277353020408,2.1932800507380152,1.2230232811320219,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.0439999999999177,1.6693950185563404,1.6693405509373924,5.4467618948006447e-05,0.18399880689307888,2.24,1.0829251342245287,1.8210447977706523,1.6815980534745676,2.1932800507380152,1.2263617389910995,0.0,-6.661338147750939e-16,sliding
sliding_limited,1.0459999999999174,1.6697616854780117,1.6697075076624528,5.41778155589423e-05,0.1825223813370382,2.24,1.0830912320995831,1.8211847894730098,1.6814694233491532,2.1932800507380152,1.2297009328492368,0.0,6.661338147750939e-16,sliding
sliding_limited,1.0479999999999172,1.670125409937633,1.6700715208441421,5.3889093490910867e-05,0.18105748358028434,2.24,1.083256033097218,1.821323688132619,1.6813418365417607,2.1932800507380152,1.2330408568007036,0.0,0.0,sliding
sliding_limited,1.049999999999917,1.670486214914362,1.6704326134600727,5.36014542893426e-05,0.17960402878785048,2.24,1.083419546761367,1.8214615017933613,1.6812152847326787,2.1932800507380152,1.236381504985881,0.0,0.0,sliding
sliding_limited,1.0519999999999168,1.6708441232181728,1.6707908083187621,5.331489941062806e-05,0.17816193266454494,2.24,1.0835817825752387,1.8215982384479377,1.681089759666068,2.1932800507380152,1.2397228715909223,0.0,0.0,sliding
sliding_limited,1.0539999999999166,1.671199157490933,1.6711461280607118,5.3029430221229745e-05,0.17673111145294762,2.24,1.0837427499615433,1.821733906038058,1.6809652531495158,2.1932800507380152,1.2430649508474143,0.0,4.440892098500626e-16,sliding
sliding_limited,1.0559999999999163,1.6715513402074784,1.6714985951594776,5.274504800079072e-05,0.175311481931378,2.24,1.0839024582827201,1.8218685124546343,1.6808417570535914,2.1932800507380152,1.2464077370320457,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.0579999999999161,1.6719006936766825,1.6718482319227395,5.246175394302277e-05,0.1739029614118487,2.24,1.0840609168411672,1.8220020655379758,1.6807192633114076,2.1932800507380152,1.2497512244662707,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.059999999999916,1.6722472400425203,1.6721950604933644,5.2179549155928484e-05,0.17250546773800854,2.24,1.084218134879474,1.822134573077983,1.6805977639181795,2.1932800507380152,1.2530954075159801,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0619999999999157,1.6725910012851328,1.6725391028504697,5.1898434663133486e-05,0.17111891928305162,2.24,1.0843741215806568,1.822266042814344,1.6804772509307822,2.1932800507380152,1.2564402805911727,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.0639999999999155,1.6729319992218803,1.6728803808104749,5.161841140544077e-05,0.16974323494762766,2.24,1.084528886068392,1.8223964824367376,1.6803577164673276,2.1932800507380152,1.259785838145627,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0659999999999152,1.6732702555083994,1.6732189160281576,5.133948024171886e-05,0.16837833415771744,2.24,1.084682437407257,1.8225258995850293,1.68023915270672,2.1932800507380152,1.2631320746765802,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.067999999999915,1.6736057916396496,1.6735547299976983,5.106164195134433e-05,0.1670241368625075,2.24,1.084834784602968,1.8226543018494767,1.680121551888234,2.1932800507380152,1.266478984724402,0.0,0.0,sliding
sliding_limited,1.0699999999999148,1.6739386289509572,1.6738878440537253,5.078489723198132e-05,0.16568056353224886,2.24,1.0849859366026222,1.8227816967709307,1.6800049063110827,2.1932800507380152,1.2698265628722767,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.0719999999999146,1.674268788619057,1.6742182793723532,5.0509246703800414e-05,0.16434753515608835,2.24,1.0851359022949403,1.822908091841041,1.6798892083339936,2.1932800507380152,1.273174803745886,0.0,-8.881784197001252e-16,sliding
sliding_limited,1.0739999999999144,1.6745962916631276,1.674546056972218,5.0234690909700674e-05,0.1630249732399011,2.24,1.0852846905105111,1.8230334945024638,1.6797744503747862,2.1932800507380152,1.2765237020130897,0.0,0.0,sliding
sliding_limited,1.0759999999999141,1.6749211589458224,1.674871197715507,4.9961230315309635e-05,0.16171279980409956,2.24,1.0854323100220389,1.8231579121490655,1.6796606249099473,2.1932800507380152,1.2798732523836147,0.0,0.0,sliding
sliding_limited,1.077999999999914,1.6752434111742978,1.6751937223089852,4.9688865312536024e-05,0.160410937381434,2.24,1.0855787695445889,1.8232813521261355,1.6795477244742179,2.1932800507380152,1.2832234496087411,0.0,-8.881784197001252e-16,sliding
sliding_limited,1.0799999999999137,1.6755630689012337,1.6755136513050175,4.941759621623909e-05,0.1591193090147855,2.24,1.0857240777358368,1.8234038217305937,1.6794357416601742,2.1932800507380152,1.2865742884809945,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.0819999999999135,1.6758801525258553,1.6758310051025842,4.914742327111199e-05,0.15783783825492997,2.24,1.0858682431963205,1.8235253282112007,1.679324669117812,2.1932800507380152,1.2899257638338357,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.0839999999999133,1.6761946822949427,1.676145803948296,4.88783466467968e-05,0.1565664491583173,2.24,1.0860112744696895,1.823645878768772,1.6792144995541387,2.1932800507380152,1.2932778705413575,0.0,2.220446049250313e-16,sliding
sliding_limited,1.085999999999913,1.676506678303844,1.6764580679374002,4.861036644387973e-05,0.1553050662848128,2.24,1.0861531800429587,1.8237654805563888,1.6791052257327614,2.1932800507380152,1.2966306035179775,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.0879999999999128,1.6768161604974776,1.6767678170147857,4.83434826918927e-05,0.15405361469544898,2.24,1.086293968346762,1.8238841406796138,1.6789968404734816,2.1932800507380152,1.2999839577181402,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.0899999999999126,1.6771231486713338,1.6770750709759827,4.8077695351089744e-05,0.1528120199501548,2.24,1.0864336477556078,1.8240018661967046,1.678889336651889,2.1932800507380152,1.3033379281360142,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.0919999999999124,1.6774276624724695,1.677379849468156,4.781300431355717e-05,0.15158020810548506,2.24,1.086572226588133,1.8241186641188305,1.6787827071989625,2.1932800507380152,1.3066925098051962,0.0,4.440892098500626e-16,sliding
sliding_limited,1.0939999999999122,1.677729721400501,1.677682171991096,4.754940940498997e-05,0.1503581057123295,2.24,1.0867097131073629,1.8242345414102878,1.678676945100665,2.1932800507380152,1.310047697798415,0.0,4.440892098500626e-16,sliding
sliding_limited,1.095999999999912,1.6780293448085886,1.6779820578982045,4.728691038402566e-05,0.14914563981362808,2.24,1.0868461155209668,1.8243495049887186,1.6785720433975497,2.1932800507380152,1.3134034872272367,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0979999999999117,1.6783265519044197,1.6782795263974761,4.7025506943576545e-05,0.14794273794206844,2.24,1.0869814419815174,1.8244635617253275,1.6784679951843648,2.1932800507380152,1.316759873241774,0.0,2.220446049250313e-16,sliding
sliding_limited,1.0999999999999115,1.6786213617511871,1.678574596552473,4.6765198714160405e-05,0.14674932811777225,2.24,1.0871157005867507,1.824576718445102,1.6783647936096593,2.1932800507380152,1.3201168510303953,0.0,2.220446049250313e-16,sliding
sliding_limited,1.1019999999999113,1.67891379326856,1.6788672872832986,4.6505985261457994e-05,0.14556533884599032,2.24,1.0872488993798262,1.8246889819270304,1.678262431875392,2.1932800507380152,1.3234744158194376,0.0,4.440892098500626e-16,sliding
sliding_limited,1.103999999999911,1.679203865233653,1.6791576173675646,4.624786608831144e-05,0.14439069911477664,2.24,1.0873810463495877,1.8248003589043225,1.678160903236544,2.1932800507380152,1.3268325628729207,0.0,0.0,sliding
sliding_limited,1.1059999999999108,1.67949159628199,1.6794456054413516,4.599084063849901e-05,0.14322533839265822,2.24,1.087512149430826,1.824910856064631,1.678060201000733,2.1932800507380152,1.3301912874922623,0.0,2.220446049250313e-16,sliding
sliding_limited,1.1079999999999106,1.6797770049084624,1.67973127000017,4.573490829229421e-05,0.14206918662631005,2.24,1.0876422165045403,1.8250204800502712,1.6779603185278278,2.1932800507380152,1.3335505850159968,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.1099999999999104,1.6800601094682837,1.6800146293999105,4.5480068373127125e-05,0.14092217423820774,2.24,1.0877712553982017,1.8251292374584436,1.6778612492295693,2.1932800507380152,1.3369104508194936,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1119999999999102,1.6803409281779385,1.6802957018577953,4.522632014314354e-05,0.13978423212429347,2.24,1.0878992738860171,1.825237134841457,1.6777629865691899,2.1932800507380152,1.3402708803146808,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.11399999999991,1.6806194791161284,1.680574505453319,4.4973662809422166e-05,0.13865529165161808,2.24,1.088026279689193,1.8253441787069487,1.6776655240610352,2.1932800507380152,1.3436318689497666,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1159999999999097,1.6808957802247109,1.6808510581291904,4.4722095520421945e-05,0.13753528465599987,2.24,1.0881522804762,1.82545037551811,1.677568855270194,2.1932800507380152,1.3469934122089673,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1179999999999095,1.6811698493096354,1.6811253776922668,4.4471617368646577e-05,0.1364241434396613,2.24,1.0882772838630381,1.8255557316939077,1.6774729738121203,2.1932800507380152,1.3503555056122318,-2.7755575615628914e-17,0.0,sliding
sliding_limited,1.1199999999999093,1.6814417040418737,1.681397481814481,4.422222739264292e-05,0.1353218007688745,2.24,1.0884012974135018,1.8256602536093083,1.6773778733522673,2.1932800507380152,1.3537181447149738,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.121999999999909,1.681711361958346,1.6816673880337705,4.397392457544669e-05,0.1342281898715967,2.24,1.0885243286394455,1.8257639475955032,1.6772835476057195,2.1932800507380152,1.3570813251078004,2.7755575615628914e-17,-6.661338147750939e-16,sliding
sliding_limited,1.1239999999999088,1.681978840462842,1.681935113754995,4.3726707847024926e-05,0.13314324443510825,2.24,1.0886463850010504,1.8258668199401313,1.6771899903368253,2.1932800507380152,1.360445042416246,2.7755575615628914e-17,-2.220446049250313e-16,sliding
sliding_limited,1.1259999999999086,1.6822441568269384,1.6822006762508526,4.3480576085830336e-05,0.13206689860363977,2.24,1.0887674739070907,1.8259688768875035,1.6770971953588332,2.1932800507380152,1.3638092923005072,2.7755575615628914e-17,-4.440892098500626e-16,sliding
sliding_limited,1.1279999999999084,1.6825073281909093,1.682464092662792,4.323552811724696e-05,0.1309990869760092,2.24,1.088887602715199,1.8260701246388291,1.677005156533536,2.1932800507380152,1.3671740704551791,2.7755575615628914e-17,0.0,sliding
sliding_limited,1.1299999999999082,1.6827683715646333,1.6827253800019168,4.299156271647675e-05,0.1299397446032525,2.24,1.0890067787321343,1.826170569352438,1.6769138677709055,2.1932800507380152,1.3705393726089938,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.131999999999908,1.6830273038284975,1.682984555149889,4.274867860853959e-05,0.12888880698624094,2.24,1.0891250092140479,1.8262702171440077,1.6768233230287408,2.1932800507380152,1.3739051945245604,0.0,4.440892098500626e-16,sliding
sliding_limited,1.1339999999999077,1.683284141734293,1.6832416348598234,4.250687446960555e-05,0.1278462100733193,2.24,1.0892423013667518,1.826369074086787,1.6767335163123103,2.1932800507380152,1.377271531998108,0.0,-6.661338147750939e-16,sliding
sliding_limited,1.1359999999999075,1.6835389019061093,1.6834966357571817,4.226614892766101e-05,0.12681189025792364,2.24,1.0893586623459837,1.8264671462118236,1.6766444416740058,2.1932800507380152,1.3806383808592269,0.0,0.0,sliding
sliding_limited,1.1379999999999073,1.6837916008412206,1.6837495743406588,4.202650056184254e-05,0.1257857843762164,2.24,1.0894740992576757,1.8265644395081846,1.676556093212985,2.1932800507380152,1.3840057369706176,-2.7755575615628914e-17,-2.220446049250313e-16,sliding
sliding_limited,1.139999999999907,1.6840422549109706,1.684000466983065,4.178792790554553e-05,0.12476782970470239,2.24,1.0895886191582211,1.8266609599231858,1.6764684650748294,2.1932800507380152,1.3873735962278357,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1419999999999069,1.684290880361651,1.6842493299322052,4.155042944575804e-05,0.12375796395785804,2.24,1.089702229054741,1.8267567133626157,1.6763815514511984,2.1932800507380152,1.3907419545590414,0.0,6.661338147750939e-16,sliding
sliding_limited,1.1439999999999066,1.6845374933153743,1.6844961793117494,4.131400362483717e-05,0.12275612528575802,2.24,1.0898149359053524,1.826851705690959,1.6762953465794823,2.1932800507380152,1.394110807924752,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.1459999999999064,1.6847821097709441,1.6847410311221038,4.1078648840287e-05,0.12176225227170058,2.24,1.0899267466194338,1.8269459427316248,1.6762098447424685,2.1932800507380152,1.3974801523175926,0.0,0.0,sliding
sliding_limited,1.1479999999999062,1.6850247456047183,1.6849839012412722,4.084436344609088e-05,0.12077628392983773,2.24,1.0900376680578934,1.8270394302671682,1.6761250402679952,2.1932800507380152,1.4008499837620507,0.0,0.0,sliding
sliding_limited,1.149999999999906,1.6852654165714684,1.6852248054257162,4.061114575226732e-05,0.11979815970280389,2.24,1.0901477070334347,1.8271321740395168,1.6760409275286205,2.1932800507380152,1.404220298314233,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1519999999999058,1.685504138305236,1.6854637593112087,4.037899402731249e-05,0.1188278194593436,2.24,1.0902568703108237,1.8272241797501954,1.6759575009412855,2.1932800507380152,1.4075910920616228,0.0,2.220446049250313e-16,sliding
sliding_limited,1.1539999999999055,1.6857409263201826,1.6857007784136826,4.014790649997657e-05,0.11786520349194174,2.24,1.0903651646071566,1.8273154530605504,1.675874754966981,2.1932800507380152,1.4109623611228397,0.0,0.0,sliding
sliding_limited,1.1559999999999053,1.6859757960114323,1.6859358781300775,3.991788135482288e-05,0.11691025251446824,2.24,1.0904725965921223,1.8274059995919736,1.6757926841104216,2.1932800507380152,1.4143341016474,0.0,2.220446049250313e-16,sliding
sliding_limited,1.157999999999905,1.6862087626559166,1.6861690737391766,3.9688916739999414e-05,0.11596290765980054,2.24,1.0905791728882726,1.8274958249261273,1.6757112829197136,2.1932800507380152,1.4177063098154803,0.0,2.220446049250313e-16,sliding
sliding_limited,1.1599999999999049,1.6864398414132067,1.6864003804024448,3.9461010761909776e-05,0.11502311047747366,2.24,1.0906849000712844,1.8275849346051662,1.6756305459860312,2.1932800507380152,1.421078981837682,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1619999999999047,1.6866690473263464,1.6866298131648574,3.923416148898795e-05,0.11409080293131679,2.24,1.090789784670227,1.8276733341319646,1.6755504679432949,2.1932800507380152,1.4244521139547972,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1639999999999044,1.6868963953226788,1.6868573869557262,3.900836695258647e-05,0.11316592739709755,2.24,1.0908938331678266,1.8277610289703352,1.6754710434678446,2.1932800507380152,1.4278257024375767,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.1659999999999042,1.6871219002146671,1.6870831165895213,3.8783625145866196e-05,0.11224842666017074,2.24,1.0909970520007308,1.8278480245452566,1.6753922672781267,2.1932800507380152,1.4311997435864994,0.0,0.0,sliding
sliding_limited,1.167999999999904,1.6873455767007122,1.6873070167666857,3.855993402646085e-05,0.11133824391313143,2.24,1.0910994475597728,1.827934326243092,1.6753141341343716,2.1932800507380152,1.434574233731544,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1699999999999038,1.687567439365965,1.6875291020744498,3.8337291515144756e-05,0.11043532275346468,2.24,1.0912010261902352,1.8280199394118148,1.675236638838283,2.1932800507380152,1.4379491692319604,0.0,2.220446049250313e-16,sliding
sliding_limited,1.1719999999999036,1.6877875026831337,1.6877493869876359,3.8115695497831226e-05,0.10953960718121032,2.24,1.091301794192114,1.8281048693612285,1.675159776232721,2.1932800507380152,1.4413245464760454,0.0,0.0,sliding
sliding_limited,1.1739999999999033,1.6880057810132885,1.687967885869461,3.7895143827570976e-05,0.10865104159661561,2.24,1.0914017578203807,1.8281891213631898,1.6750835412013942,2.1932800507380152,1.4447003618809187,0.0,2.220446049250313e-16,sliding
sliding_limited,1.1759999999999031,1.6882222886066567,1.688184612972336,3.767563432077736e-05,0.10776957079781468,2.24,1.091500923285246,1.8282727006518287,1.675007928668549,2.1932800507380152,1.4480766118922999,0.0,0.0,sliding
sliding_limited,1.177999999999903,1.688437039603419,1.6883995824386568,3.745716476211136e-05,0.1068951399784915,2.24,1.09159929675242,1.8283556124237696,1.6749329335986642,2.1932800507380152,1.4514532929842867,0.0,-8.881784197001252e-16,sliding
sliding_limited,1.1799999999999027,1.6886500480344986,1.6886128083015937,3.723973290492566e-05,0.10602769472555189,2.24,1.0916968843433754,1.8284378618383532,1.6748585509961462,2.1932800507380152,1.4548304016591391,0.0,0.0,sliding
sliding_limited,1.1819999999999025,1.6888613278223434,1.688824304485875,3.7023336468378076e-05,0.10516718101681384,2.24,1.0917936921356086,1.8285194540178538,1.6747847759050238,2.1932800507380152,1.4582079344470578,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.1839999999999022,1.689070892781708,1.689034084808566,3.680797314187245e-05,0.10431354521868408,2.24,1.0918897261628981,1.828600394047701,1.6747116034086518,2.1932800507380152,1.4615858879059702,0.0,0.0,sliding
sliding_limited,1.185999999999902,1.689278756620427,1.6892421629798433,3.6593640583726383e-05,0.10346673408385307,2.24,1.0919849924155667,1.8286806869766976,1.6746390286294095,2.1932800507380152,1.4649642586213156,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1879999999999018,1.6894849329401875,1.689448552603765,3.638033642250349e-05,0.10262669474898632,2.24,1.0920794968407392,1.8287603378172386,1.6745670467284044,2.1932800507380152,1.4683430432058322,0.0,-4.440892098500626e-16,sliding
sliding_limited,1.1899999999999016,1.6896894352372926,1.6896532671790363,3.616805825634728e-05,0.10179337473243065,2.24,1.0921732453426016,1.8288393515455288,1.6744956529051798,2.1932800507380152,1.4717222382993453,0.0,0.0,sliding
sliding_limited,1.1919999999999014,1.689892276903425,1.6898563200997687,3.595680365631182e-05,0.10096672193191422,2.24,1.0922662437826596,1.8289177331018012,1.6744248423974195,2.1932800507380152,1.4751018405685574,0.0,6.661338147750939e-16,sliding
sliding_limited,1.1939999999999011,1.690093471226402,1.690057724656238,3.5746570163919245e-05,0.1001466846222636,2.24,1.0923584979799954,1.8289954873905319,1.674354610480658,2.1932800507380152,1.47848184670684,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.195999999999901,1.6902930313909277,1.6902574940356347,3.553735529293611e-05,0.09933321145312275,2.24,1.0924500137115238,1.8290726192806595,1.6742849524679952,2.1932800507380152,1.4818622534340273,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1979999999999007,1.6904909704793427,1.6904556413228116,3.5329156531149764e-05,0.09852625144666825,2.24,1.09254079671225,1.8291491336057977,1.6742158637098046,2.1932800507380152,1.4852430574962099,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.1999999999999005,1.690687301472364,1.6906521795010252,3.5121971338814006e-05,0.0977257539953517,2.24,1.092630852675523,1.8292250351644532,1.6741473395934532,2.1932800507380152,1.488624255665531,0.0,0.0,sliding
sliding_limited,1.2019999999999003,1.6908820372498259,1.6908471214526757,3.491579715020343e-05,0.09693166885962655,2.24,1.0927201872532921,1.8293003287202385,1.6740793755430157,2.1932800507380152,1.4920058447399842,0.0,0.0,sliding
sliding_limited,1.2039999999999,1.6910751905914132,1.6910404799600378,3.471063137538977e-05,0.09614394616569454,2.24,1.0928088060563594,1.8293750190020868,1.674011967018996,2.1932800507380152,1.4953878215432126,0.0,-2.220446049250313e-16,sliding
sliding_limited,1.2059999999998998,1.6912667741773904,1.6912322677059914,3.450647139890961e-05,0.09536253640325545,2.24,1.0928967146546338,1.8294491107044655,1.6739451095180478,2.1932800507380152,1.498770182924309,0.0,4.440892098500626e-16,sliding
sliding_limited,1.2079999999998996,1.691456800589327,1.691422497274746,3.4303314580874655e-05,0.09458739042326378,2.24,1.0929839185773829,1.8295226084875877,1.6738787985726966,2.1932800507380152,1.5021529257576178,0.0,0.0,sliding
sliding_limited,1.2099999999998994,1.6916452823108175,1.6916111811525596,3.4101158257859865e-05,0.09381845943568973,2.24,1.093070423313485,1.8295955169776266,1.673813029751068,2.1932800507380152,1.5055360469425394,0.0,4.440892098500626e-16,sliding
sliding_limited,1.2119999999998992,1.6918322317281982,1.691798331728455,3.389999974312552e-05,0.09305569500729051,2.24,1.0931562343116799,1.8296678407669242,1.6737477986566107,2.1932800507380152,1.5089195434033333,0.0,2.220446049250313e-16,sliding
sliding_limited,1.213999999999899,1.6920176611312587,1.691983961294931,3.369983632772744e-05,0.09229904905938648,2.24,1.093241356980819,1.829739584414205,1.6736831009278292,2.1932800507380152,1.5123034120889267,0.0,2.220446049250313e-16,sliding
sliding_limited,1.2159999999998987,1.6922015827139478,1.6921680820486682,3.3500665279628805e-05,0.09154847386564716,2.24,1.0933257966901149,1.8298107524447826,1.6736189322380108,2.1932800507380152,1.5156876499727197,0.0,-6.661338147750939e-16,sliding
sliding_limited,1.2179999999998985,1.6923840085750779,1.692350706091232,3.3302483845920605e-05,0.09080392204987899,2.24,1.0934095587693886,1.829881349350774,1.6735552882949645,2.1932800507380152,1.5190722540523958,0.0,4.440892098500626e-16,sliding
sliding_limited,1.2199999999998983,1.6925649507190221,1.6925318454297693,3.3105289252821635e-05,0.09006534658382702,2.24,1.0934926485093195,1.8299513795913023,1.6734921648407461,2.1932800507380152,1.5224572213497323,0.0,4.440892098500626e-16,sliding
sliding_limited,1.221999999999898,1.692744421056409,1.6927115119777039,3.290907870523441e-05,0.08933270078497979,2.24,1.0935750711616898,1.8300208475927098,1.6734295576514044,2.1932800507380152,1.5258425489104122,0.0,0.0,sliding
sliding_limited,1.2239999999998978,1.6929224314048112,1.692889717555423,3.2713849388299465e-05,0.08860593831438562,2.24,1.0936568319396318,1.830089757748763,1.6733674625367139,2.1932800507380152,1.5292282338038359,0.0,-4.440892098500626e-16,sliding
